pipeline,run_id,model,domain,root_feature,collection_mode,llm_host,meta_file,fm_xml,num_sources,num_chunks_total,num_evidence_chunks,context_chars,llm_duration_seconds,wellformed_ok,wellformed_error_count,satisfiable,dead_features_count,core_features_count,coverage_score,semantic_precision,semantic_recall,semantic_f1,feature_count,abstract_feature_count,concrete_feature_count,missing_feature_count,extra_feature_count,missing_feature_ratio,extra_feature_ratio,edge_jaccard_to_gt,parent_match_rate,sat_error,coverage_error,feature_extract_error
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-15-40,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-15-40.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-15-40.xml,14,1671,,303206,120.68813610076904,True,0,True,0,13,22.51,0.9091,0.3923,0.5481,44,15,29,129,43,0.9923,0.9773,0.0,0.0,,,
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-17-20,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-17-20.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-17-20.xml,14,1671,,303206,96.56690406799316,True,0,True,0,13,19.57,0.8,0.3615,0.498,35,14,21,126,31,0.9692,0.8857,0.0185,0.75,,,
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-18-41,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-18-41.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-18-41.xml,14,1671,,303206,79.98501515388489,True,0,True,0,1,30.17,0.7606,0.4615,0.5745,71,20,51,125,66,0.9615,0.9296,0.0152,0.6,,,
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-20-20,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-20-20.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-20-20.xml,14,1671,,303206,95.71084594726562,False,1,,,,25.27,0.8605,0.4231,0.5672,43,15,28,124,37,0.9538,0.8605,0.0176,0.5,Skipped SAT: XML not well-formed/XSD-valid,,
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-21-31,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-21-31.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-21-31.xml,14,1671,,303206,65.34066700935364,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"mismatched tag: line 27, column 22","mismatched tag: line 27, column 22"
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-32-01,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-32-01.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-32-01.xml,14,1671,,303206,626.5773067474365,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"mismatched tag: line 47, column 20","mismatched tag: line 47, column 20"
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-33-37,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-33-37.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-33-37.xml,14,1671,,303206,94.7362539768219,True,0,True,0,1,21.79,0.8261,0.3923,0.532,46,19,27,126,42,0.9692,0.913,0.0173,0.75,,,
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-34-34,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-34-34.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-34-34.xml,14,1671,,303206,56.62578821182251,True,0,True,0,1,20.86,0.8,0.3692,0.5053,40,16,24,126,36,0.9692,0.9,0.018,0.75,,,
ss_nonrag,ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-35-56,glm-4.7:cloud,Model Driven Engineering,Model Federation,context_conditioned,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-35-56.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_glm-4-7-cloud_2026-03-20T00-35-56.xml,14,1671,,303206,79.95939421653748,False,1,,,,22.9,0.875,0.3923,0.5417,40,16,24,125,35,0.9615,0.875,0.018,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-47-35,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-47-35.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-47-35.xml,14,1671,,66338,22.17197299003601,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 153, column 28","no element found: line 153, column 28"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-47-57,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-47-57.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-47-57.xml,14,1671,,66338,21.8380069732666,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 137, column 312","no element found: line 137, column 312"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-48-41,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-48-41.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-48-41.xml,14,1671,,66338,31.63769507408142,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"unclosed token: line 171, column 12","unclosed token: line 171, column 12"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-49-25,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-49-25.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-49-25.xml,14,1671,,66338,32.089869022369385,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"unclosed token: line 167, column 12","unclosed token: line 167, column 12"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-49-57,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-49-57.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-49-57.xml,14,1671,,66338,32.41377115249634,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 154, column 142","no element found: line 154, column 142"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-50-39,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-50-39.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-50-39.xml,14,1671,,66338,29.96226692199707,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 181, column 122","no element found: line 181, column 122"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-51-17,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-51-17.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-51-17.xml,14,1671,,66338,24.899951934814453,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"unclosed token: line 161, column 12","unclosed token: line 161, column 12"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-51-59,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-51-59.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-51-59.xml,14,1671,,66338,31.022130966186523,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 173, column 117","no element found: line 173, column 117"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-52-46,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-52-46.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-52-46.xml,14,1671,,66338,35.15388107299805,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 154, column 97","no element found: line 154, column 97"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-53-30,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-53-30.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-53-30.xml,14,1671,,66338,32.95691895484924,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 173, column 22","no element found: line 173, column 22"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-54-06,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-54-06.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-54-06.xml,14,1671,,66338,35.96971392631531,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 163, column 199","no element found: line 163, column 199"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-54-58,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-54-58.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-54-58.xml,14,1671,,66338,40.36323881149292,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 181, column 121","no element found: line 181, column 121"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-55-33,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-55-33.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-55-33.xml,14,1671,,66338,35.177793979644775,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 164, column 55","no element found: line 164, column 55"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-56-12,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-56-12.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-56-12.xml,14,1671,,66338,38.7890350818634,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 168, column 82","no element found: line 168, column 82"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-56-51,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-56-51.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-56-51.xml,14,1671,,66338,38.78719115257263,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 168, column 154","no element found: line 168, column 154"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-57-34,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-57-34.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-57-34.xml,14,1671,,66338,43.185375928878784,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 166, column 24","no element found: line 166, column 24"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-58-10,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-58-10.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-58-10.xml,14,1671,,66338,35.51936197280884,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 143, column 178","no element found: line 143, column 178"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-59-28,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-59-28.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-59-28.xml,14,1671,,66338,77.4652452468872,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 171, column 158","no element found: line 171, column 158"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T00-59-52,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T00-59-52.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T00-59-52.xml,14,1671,,66338,23.216963052749634,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 154, column 198","no element found: line 154, column 198"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-02-25T01-00-24,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-02-25T01-00-24.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-02-25T01-00-24.xml,14,1671,,66338,32.13860583305359,False,2,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"no element found: line 153, column 193","no element found: line 153, column 193"
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-03-19T23-31-13,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-03-19T23-31-13.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-03-19T23-31-13.xml,14,1671,,66338,42.086387157440186,True,0,True,0,1,27.21,0.76,0.4692,0.5802,50,11,39,124,44,0.9538,0.88,0.0227,0.6667,,,
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-03-19T23-31-54,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-03-19T23-31-54.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-03-19T23-31-54.xml,14,1671,,66338,40.715211153030396,True,0,True,0,1,25.15,0.7586,0.4462,0.5619,58,11,47,124,52,0.9538,0.8966,0.0217,0.6667,,,
ss_nonrag,ss_nonrag_response_gpt-4-1_2026-03-19T23-32-26,gpt-4.1,Model Driven Engineering,Model Federation,context_conditioned,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/reports/ss_nonrag_response_gpt-4-1_2026-03-19T23-32-26.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/non_rag/ss-nonrag/fm/ss_nonrag_response_gpt-4-1_2026-03-19T23-32-26.xml,14,1671,,66338,30.861560106277466,True,0,True,0,1,25.09,0.8478,0.4308,0.5713,46,9,37,124,40,0.9538,0.8696,0.0233,0.6667,,,
